Count,Sr.No.,Instrument,Company Name,Intial Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date,Rating,Date
16880,16880,BLR,S S Infrastructure Development Consultants Private Limited,CARE A4,03-10-17,,,,,,,,,,,,,,,,,,,,
16881,16881,BLR,S S Infrastructure Development Consultants Private Limited,CARE A4,03-10-17,,,,,,,,,,,,,,,,,,,,
16882,16882,BLR,S S Modern Rice mill,CARE B+,22-03-18,,,,,,,,,,,,,,,,,,,,
16883,16883,BLR,S S Modern Rice mill,CARE B+,22-03-18,,,,,,,,,,,,,,,,,,,,
16884,16884,BLR,S S Modern Rice mill,CARE B+ / CARE A4,22-03-18,,,,,,,,,,,,,,,,,,,,
16885,16885,BLR,S S Modern Rice mill,CARE A4,22-03-18,,,,,,,,,,,,,,,,,,,,
16886,16886,BLR,S S Modern Rice mill,CARE A4,22-03-18,,,,,,,,,,,,,,,,,,,,
16887,16887,BLR,S S Modern Rice mill,CARE A4,22-03-18,,,,,,,,,,,,,,,,,,,,
16888,16888,BLR,S S Poultries,CARE B,08-03-18,,,,,,,,,,,,,,,,,,,,
16889,16889,BLR,S S Poultries,CARE B,08-03-18,,,,,,,,,,,,,,,,,,,,
16890,16890,BLR,S S S Fibre Limited,CARE BB+,03-02-17,,,,,,,,,,,,,,,,,,,,
16891,16891,BLR,S S S Fibre Limited,CARE BB+,03-02-17,,,,,,,,,,,,,,,,,,,,
16892,16892,BLR,S T Cottex Exports Private Limited,CARE A3,21-07-14,,,,,,,,,,,,,,,,,,,,
16893,16893,BLR,S T Cottex Exports Private Limited,CARE BBB,21-07-14,CARE BBB-,20-03-17,,,,,,,,,,,,,,,,,,
16894,16894,BLR,S T Cottex Exports Private Limited,CARE BBB / CARE A3,21-07-14,CARE BBB- / CARE A3,20-03-17,,,,,,,,,,,,,,,,,,
16895,16895,BLR,S T Cottex Exports Private Limited,CARE BBB / CARE A3,21-07-14,CARE BBB- / CARE A3,20-03-17,,,,,,,,,,,,,,,,,,
16896,16896,BLR,S V Creditline Private Limited,CARE BB+,26-03-13,CARE BBB-,21-01-14,CARE BB+,20-04-17,,,,,,,,,,,,,,,,
16897,16897,BLR,S. A. Iron and Alloys Private Limited,CARE BB,19-04-16,,,,,,,,,,,,,,,,,,,,
16898,16898,BLR,S. A. Iron and Alloys Private Limited,CARE BB,19-04-16,,,,,,,,,,,,,,,,,,,,
16899,16899,BLR,S. A. Iron and Alloys Private Limited,CARE BB,19-04-16,,,,,,,,,,,,,,,,,,,,
16900,16900,BLR,S. A. Iron and Alloys Private Limited,CARE BB,19-04-16,,,,,,,,,,,,,,,,,,,,
16901,16901,BLR,S. A. Iron and Alloys Private Limited,CARE A4,19-04-16,,,,,,,,,,,,,,,,,,,,
16902,16902,BLR,S. C. S Private Limited,CARE BB,26-02-18,,,,,,,,,,,,,,,,,,,,
16903,16903,BLR,S. C. S Private Limited,CARE BB,26-02-18,,,,,,,,,,,,,,,,,,,,
16904,16904,BLR,S. C. S Private Limited,CARE BB / CARE A4,26-02-18,,,,,,,,,,,,,,,,,,,,
16905,16905,BLR,S. Chand and Company Limited,CARE A,19-05-09,CARE A+,13-04-15,CARE AA-,07-11-17,,,,,,,,,,,,,,,,
16906,16906,BLR,S. Chand and Company Limited,CARE A,19-05-09,CARE A+,13-04-15,CARE AA-,07-11-17,,,,,,,,,,,,,,,,
16907,16907,ST Instruments,S. Chand and Company Limited,CARE A1,26-09-13,CARE A1+,07-11-17,,,,,,,,,,,,,,,,,,
16908,16908,BLR,S. Chand and Company Limited,CARE A1,19-05-09,CARE A1+,07-11-17,,,,,,,,,,,,,,,,,,
16909,16909,BLR,S. D. Bansal Iron and Steel Private Limited,CARE BB,03-03-17,,,,,,,,,,,,,,,,,,,,
16910,16910,ST Instruments,S. D. Corporation Private Limited,Provisional CARE A1+ (SO),20-05-16,,,,,,,,,,,,,,,,,,,,
16911,16911,ST Instruments,S. D. Corporation Private Limited,Provisional CARE A1+ (SO),13-08-15,,,,,,,,,,,,,,,,,,,,
16912,16912,ST Instruments,S. D. Corporation Private Limited,Provisional CARE A1+ (SO),05-11-15,,,,,,,,,,,,,,,,,,,,
16913,16913,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO),05-11-15,,,,,,,,,,,,,,,,,,,,
16914,16914,ST Instruments,S. D. Corporation Private Limited,Provisional CARE A1+ (SO),09-02-16,,,,,,,,,,,,,,,,,,,,
16915,16915,ST Instruments,S. D. Corporation Private Limited,Provisional CARE A1+ (SO),20-05-15,,,,,,,,,,,,,,,,,,,,
16916,16916,ST Instruments,S. D. Corporation Private Limited,Provisional CARE A1+ (SO),22-06-15,,,,,,,,,,,,,,,,,,,,
16917,16917,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO) (In Principle),25-03-15,,,,,,,,,,,,,,,,,,,,
16918,16918,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO) (In Principle),16-09-14,,,,,,,,,,,,,,,,,,,,
16919,16919,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO) (In Principle),19-12-14,,,,,,,,,,,,,,,,,,,,
16920,16920,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO) (In Principle),27-11-14,,,,,,,,,,,,,,,,,,,,
16921,16921,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO) (In Principle),03-09-13,,,,,,,,,,,,,,,,,,,,
16922,16922,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO) (In Principle),06-06-14,,,,,,,,,,,,,,,,,,,,
16923,16923,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO),07-02-14,,,,,,,,,,,,,,,,,,,,
16924,16924,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO),09-12-16,,,,,,,,,,,,,,,,,,,,
16925,16925,LT Instruments,S. D. Corporation Private Limited,Provisional CARE AA+ (SO),25-10-17,,,,,,,,,,,,,,,,,,,,
16926,16926,LT Instruments,S. D. Corporation Private Limited,Provisional CARE AA+ (SO),19-05-17,,,,,,,,,,,,,,,,,,,,
16927,16927,LT Instruments,S. D. Corporation Private Limited,CARE AA+ (SO),05-05-17,,,,,,,,,,,,,,,,,,,,
16928,16928,LT Instruments,S. D. Corporation Private Limited,Provisional CARE AA+ (SO),27-02-18,,,,,,,,,,,,,,,,,,,,
16929,16929,LT Instruments,S. D. Corporation Private Limited,Provisional CARE AA+ (SO),22-02-17,,,,,,,,,,,,,,,,,,,,
16930,16930,LT Instruments,S. D. Corporation Private Limited,Provisional CARE AA+ (SO),22-02-17,,,,,,,,,,,,,,,,,,,,
16931,16931,ST Instruments,S. D. Corporation Private Limited,Provisional CARE A1+ (SO),29-09-17,,,,,,,,,,,,,,,,,,,,
16932,16932,ST Instruments,S. D. Corporation Private Limited,Provisional CARE A1+ (SO),06-06-16,,,,,,,,,,,,,,,,,,,,
16933,16933,ST Instruments,S. D. Corporation Private Limited,CARE A1+ (SO),15-10-15,,,,,,,,,,,,,,,,,,,,
16934,16934,BLR,S. D. International,CARE A- (SO),05-05-15,,,,,,,,,,,,,,,,,,,,
16935,16935,BLR,S. D. International,CARE A- (SO),05-05-15,,,,,,,,,,,,,,,,,,,,
16936,16936,BLR,S. H. Enterprises,CARE B+,10-09-15,,,,,,,,,,,,,,,,,,,,
16937,16937,BLR,S. Jogani Exports Private Limited,CARE A3,30-04-15,,,,,,,,,,,,,,,,,,,,
16938,16938,BLR,S. Jogani Exports Private Limited,CARE BBB-,04-04-09,CARE BBB,28-01-16,,,,,,,,,,,,,,,,,,
16939,16939,BLR,S. K. Bikes Private Limited,CARE BB,23-01-12,CARE BB+,21-03-13,,,,,,,,,,,,,,,,,,
16940,16940,BLR,S. K. Bikes Private Limited,CARE BB,23-01-12,CARE BB+,21-03-13,,,,,,,,,,,,,,,,,,
16941,16941,BLR,S. K. Bikes Private Limited,CARE BB / CARE A4,23-01-12,CARE BB+ / CARE A4+,21-03-13,,,,,,,,,,,,,,,,,,
16942,16942,BLR,S. K. Bikes Private Limited,CARE A4+,02-05-17,,,,,,,,,,,,,,,,,,,,
16943,16943,BLR,S. K. Bikes Private Limited,CARE A4+,02-05-17,,,,,,,,,,,,,,,,,,,,
16944,16944,BLR,S. K. Industries,CARE B+,11-09-12,,,,,,,,,,,,,,,,,,,,
16945,16945,BLR,S. K. Marketing-Mumbai,CARE B+,06-02-18,,,,,,,,,,,,,,,,,,,,
16946,16946,BLR,S. K. Samanta and Company Private Limited,CARE A2+,14-03-16,,,,,,,,,,,,,,,,,,,,
16947,16947,BLR,S. K. Samanta and Company Private Limited,CARE A-,14-03-16,,,,,,,,,,,,,,,,,,,,
16948,16948,BLR,S. K. Timbers,CARE B,16-11-17,,,,,,,,,,,,,,,,,,,,
16949,16949,BLR,S. M. Autostar Private Limited,CARE B,21-04-16,,,,,,,,,,,,,,,,,,,,
16950,16950,BLR,S. M. Autostar Private Limited,CARE B,21-04-16,,,,,,,,,,,,,,,,,,,,
16951,16951,BLR,S. M. Autostar Private Limited,CARE B,21-04-16,,,,,,,,,,,,,,,,,,,,
16952,16952,BLR,S. M. Constructions,CARE C,05-11-15,CARE D,16-03-18,,,,,,,,,,,,,,,,,,
16953,16953,BLR,S. N. Hotels and Resorts Private Limited,CARE A4,15-12-17,,,,,,,,,,,,,,,,,,,,
16954,16954,BLR,S. N. Hotels and Resorts Private Limited,CARE BB-,15-12-17,,,,,,,,,,,,,,,,,,,,
16955,16955,BLR,S. N. Hotels and Resorts Private Limited,CARE BB-,15-12-17,,,,,,,,,,,,,,,,,,,,
16956,16956,BLR,S. N. Hotels and Resorts Private Limited,CARE BB-,15-12-17,,,,,,,,,,,,,,,,,,,,
16957,16957,BLR,S. N. Rice Mills,CARE A4,27-05-16,,,,,,,,,,,,,,,,,,,,
16958,16958,BLR,S. N. Rice Mills,CARE BB,27-05-16,,,,,,,,,,,,,,,,,,,,
16959,16959,BLR,S. P. Malik and Company Private Limited,CARE BB,09-12-15,,,,,,,,,,,,,,,,,,,,
16960,16960,BLR,S. P. Malik and Company Private Limited,CARE A4+,09-12-15,,,,,,,,,,,,,,,,,,,,
16961,16961,BLR,S. Prince High Tech Private Limited,CARE BB,04-10-17,,,,,,,,,,,,,,,,,,,,
16962,16962,BLR,S. Prince High Tech Private Limited,CARE A4,04-10-17,,,,,,,,,,,,,,,,,,,,
16963,16963,BLR,S. R. Precision Components Private Limited,CARE A4,30-03-16,,,,,,,,,,,,,,,,,,,,
16964,16964,BLR,S. R. Precision Components Private Limited,CARE B+,30-03-16,,,,,,,,,,,,,,,,,,,,
16965,16965,BLR,S. R. Precision Components Private Limited,CARE B+,30-03-16,,,,,,,,,,,,,,,,,,,,
16966,16966,BLR,S. R. Trust,CARE A-,07-06-10,,,,,,,,,,,,,,,,,,,,
16967,16967,BLR,S. S. Construction,CARE BB,20-01-16,CARE BB+,15-02-17,,,,,,,,,,,,,,,,,,
16968,16968,BLR,S. S. Construction,CARE A4,20-01-16,CARE A4+,15-02-17,,,,,,,,,,,,,,,,,,
16969,16969,BLR,S. S. Engineering Works,CARE A4,09-07-14,,,,,,,,,,,,,,,,,,,,
16970,16970,BLR,S. S. Engineering Works,CARE BB-,09-07-14,CARE B+,21-03-18,,,,,,,,,,,,,,,,,,
16971,16971,BLR,S. S. Fabricators And Manufacturers,CARE BB+,30-01-17,,,,,,,,,,,,,,,,,,,,
16972,16972,BLR,S. S. Fabricators And Manufacturers,CARE A4+,30-01-17,,,,,,,,,,,,,,,,,,,,
16973,16973,BLR,S. S. Fabricators And Manufacturers,CARE A4+,30-01-17,,,,,,,,,,,,,,,,,,,,
16974,16974,BLR,S. S. Nath & Company,CARE BBB-,18-09-12,CARE BB+,21-04-17,,,,,,,,,,,,,,,,,,
16975,16975,BLR,S. Sagar Enterprise,CARE BB / CARE A4,25-04-16,CARE BB+ / CARE A4,15-09-17,,,,,,,,,,,,,,,,,,
16976,16976,BLR,S. Satyanarayana and Company,CARE B+ / CARE A4,14-03-17,,,,,,,,,,,,,,,,,,,,
16977,16977,BLR,S. Satyanarayana and Company,CARE B+,14-03-17,,,,,,,,,,,,,,,,,,,,
16978,16978,BLR,S. V. Aluext Profile Private Limited,CARE A4,02-11-12,,,,,,,,,,,,,,,,,,,,
16979,16979,BLR,S. V. Aluext Profile Private Limited,CARE B,02-11-12,CARE BB-,22-08-13,CARE BB,08-01-16,,,,,,,,,,,,,,,,
16980,16980,BLR,S. V. Aluext Profile Private Limited,CARE BB / CARE A4,20-03-17,,,,,,,,,,,,,,,,,,,,
16981,16981,BLR,S. V. Foods_(Jaipur),CARE B,01-04-16,,,,,,,,,,,,,,,,,,,,
16982,16982,BLR,S. V. Foods_(Karnal),CARE B+,29-01-16,,,,,,,,,,,,,,,,,,,,
16983,16983,BLR,S. V. Foods_(Karnal),CARE B+,29-01-16,,,,,,,,,,,,,,,,,,,,
16984,16984,BLR,S. V. Foods_(Karnal),CARE B+,29-01-16,,,,,,,,,,,,,,,,,,,,
16985,16985,BLR,S. V. Patel and Sons,CARE B+,01-02-18,,,,,,,,,,,,,,,,,,,,
16986,16986,BLR,S. V. Patel and Sons,CARE B+,01-02-18,,,,,,,,,,,,,,,,,,,,
16987,16987,BLR,S. Vinodkumar Diamonds Private Limited,CARE A- / CARE A2+,18-01-16,,,,,,,,,,,,,,,,,,,,
16988,16988,BLR,S.B. Impex,CARE B+,07-11-17,,,,,,,,,,,,,,,,,,,,
16989,16989,BLR,S.D.S. Electronics Private Limited,CARE BB,24-12-15,CARE B+,24-04-17,,,,,,,,,,,,,,,,,,
16990,16990,BLR,S.D.S. Electronics Private Limited,CARE BB,24-12-15,CARE B+,24-04-17,,,,,,,,,,,,,,,,,,
16991,16991,BLR,S.D.S. Electronics Private Limited,CARE A4,24-12-15,,,,,,,,,,,,,,,,,,,,
16992,16992,BLR,S.D.S. Electronics Private Limited,CARE A4,24-12-15,,,,,,,,,,,,,,,,,,,,
16993,16993,BLR,S.E. Power Limited,CARE BBB-,23-05-14,CARE BB+,28-10-15,CARE BB,06-11-17,,,,,,,,,,,,,,,,
16994,16994,BLR,S.E. Power Limited,CARE BBB-,23-05-14,CARE BB+,28-10-15,CARE BB,06-11-17,,,,,,,,,,,,,,,,
16995,16995,BLR,S.E. Power Limited,CARE A3,23-05-14,CARE A4,28-10-15,,,,,,,,,,,,,,,,,,
16996,16996,BLR,S.G. Pharma Private Limited,CARE BBB,01-12-16,,,,,,,,,,,,,,,,,,,,
16997,16997,BLR,S.J. Memorial Education Society,CARE BB-,30-12-15,,,,,,,,,,,,,,,,,,,,
16998,16998,BLR,S.J. Memorial Education Society,CARE BB-,30-12-15,,,,,,,,,,,,,,,,,,,,
16999,16999,BLR,S.J. Memorial Education Society,CARE BB-,30-12-15,,,,,,,,,,,,,,,,,,,,
17000,17000,BLR,S.K. Agri Products Private Limited,CARE B+,27-03-15,CARE BB-,10-03-17,,,,,,,,,,,,,,,,,,
17001,17001,BLR,S.K. Brothers,CARE B+,09-02-15,CARE BB-,11-01-16,,,,,,,,,,,,,,,,,,
17002,17002,BLR,S.K. Brothers,CARE B+,09-02-15,CARE BB-,11-01-16,,,,,,,,,,,,,,,,,,
17003,17003,BLR,S.K. Brothers,CARE A4,09-02-15,,,,,,,,,,,,,,,,,,,,
17004,17004,BLR,S.K. Brothers,CARE B+ / CARE A4,09-02-15,CARE BB- / CARE A4,11-01-16,,,,,,,,,,,,,,,,,,
17005,17005,BLR,S.K. Creations,CARE B+,14-07-17,,,,,,,,,,,,,,,,,,,,
17006,17006,BLR,S.K. Creations,CARE B+,14-07-17,,,,,,,,,,,,,,,,,,,,
17007,17007,BLR,S.K. Creations,CARE B+,14-07-17,,,,,,,,,,,,,,,,,,,,
17008,17008,BLR,S.K. Jain Constructions Private Limited,CARE B+,23-01-17,,,,,,,,,,,,,,,,,,,,
17009,17009,BLR,S.K. Jain Constructions Private Limited,CARE A4,23-01-17,,,,,,,,,,,,,,,,,,,,
17010,17010,BLR,S.K. Jain Constructions Private Limited,CARE A4,23-01-17,,,,,,,,,,,,,,,,,,,,
17011,17011,BLR,S.K. Sulz Fab Private Limited,CARE B,06-04-17,CARE B+,27-12-17,,,,,,,,,,,,,,,,,,
17012,17012,BLR,S.K. Sulz Fab Private Limited,CARE B,06-04-17,CARE B+,27-12-17,,,,,,,,,,,,,,,,,,
17013,17013,BLR,S.M Musthafa,CARE B,13-06-17,,,,,,,,,,,,,,,,,,,,
17014,17014,BLR,S.M. Autoparts Private Limited,CARE BB,30-08-17,,,,,,,,,,,,,,,,,,,,
17015,17015,LT Instruments,S.M.I.L.E Microfinance Limited,CARE BBB,01-11-17,,,,,,,,,,,,,,,,,,,,
17016,17016,LT Instruments,S.M.I.L.E Microfinance Limited,CARE BBB,11-09-17,,,,,,,,,,,,,,,,,,,,
17017,17017,LT Instruments,S.M.I.L.E Microfinance Limited,CARE BBB,11-09-17,,,,,,,,,,,,,,,,,,,,
17018,17018,BLR,S.N. Dairy Foods Private Limited,CARE BB-,06-04-15,,,,,,,,,,,,,,,,,,,,
17019,17019,BLR,S.N. Dairy Foods Private Limited,CARE BB-,06-04-15,,,,,,,,,,,,,,,,,,,,
17020,17020,BLR,S.N. Milk Products Private Limited,CARE BB-,11-01-13,CARE BB,10-11-14,,,,,,,,,,,,,,,,,,
17021,17021,BLR,S.N. Milk Products Private Limited,CARE BB-,11-01-13,CARE BB,10-11-14,,,,,,,,,,,,,,,,,,
17022,17022,BLR,S.P.Y. Agro Industries Limited,CARE C,08-06-12,CARE D,13-03-13,CARE C,13-03-13,CARE D,05-03-15,CARE B-,22-07-15,CARE D,10-02-17,CARE B,02-05-17,,,,,,,,
17023,17023,BLR,S.P.Y. Agro Industries Limited,CARE C,08-06-12,CARE D,13-03-13,CARE C,13-03-13,CARE D,05-03-15,CARE B-,22-07-15,CARE D,10-02-17,CARE B,02-05-17,,,,,,,,
17024,17024,BLR,S.P.Y. Agro Industries Limited,CARE A4,08-06-12,CARE D,13-03-13,CARE A4,13-03-13,CARE D,05-03-15,CARE A4,22-07-15,CARE D,10-02-17,CARE A4,02-05-17,,,,,,,,
17025,17025,BLR,S.Pal Enterprises Private Limited,CARE A4,04-02-15,,,,,,,,,,,,,,,,,,,,
17026,17026,BLR,S.Pal Enterprises Private Limited,CARE A4,04-02-15,,,,,,,,,,,,,,,,,,,,
17027,17027,BLR,S.Pal Enterprises Private Limited,CARE BB-,21-03-16,CARE B+,05-03-18,,,,,,,,,,,,,,,,,,
17028,17028,BLR,S.Pal Enterprises Private Limited,CARE B,04-02-15,CARE BB-,21-03-16,CARE B+,05-03-18,,,,,,,,,,,,,,,,
17029,17029,BLR,S.R.Industries Limited,CARE D,01-02-17,,,,,,,,,,,,,,,,,,,,
17030,17030,BLR,S.R.Industries Limited,CARE C / CARE A4,01-02-17,CARE D,08-08-17,,,,,,,,,,,,,,,,,,
17031,17031,BLR,S.R.Industries Limited,CARE A4,01-02-17,CARE D,08-08-17,,,,,,,,,,,,,,,,,,
17032,17032,BLR,S.S. Agri Business Private Limited,CARE B+,16-11-17,,,,,,,,,,,,,,,,,,,,
17033,17033,BLR,S.S. Agri Business Private Limited,CARE B+,16-11-17,,,,,,,,,,,,,,,,,,,,
17034,17034,BLR,S.S. Food Products Private Limited,CARE BB-,28-02-18,,,,,,,,,,,,,,,,,,,,
17035,17035,BLR,S.S. Food Products Private Limited,CARE BB-,28-02-18,,,,,,,,,,,,,,,,,,,,
17036,17036,BLR,S.S.S. Rice Mill Private Limited,CARE BB-,20-02-18,,,,,,,,,,,,,,,,,,,,
17037,17037,BLR,S.S.S. Rice Mill Private Limited,CARE BB-,20-02-18,,,,,,,,,,,,,,,,,,,,
17038,17038,BLR,S.V. Sivalinga Nadar And Sons,CARE BB+,24-04-17,,,,,,,,,,,,,,,,,,,,
17039,17039,BLR,S.V. Sivalinga Nadar And Sons,CARE A4+,24-04-17,,,,,,,,,,,,,,,,,,,,
17040,17040,BLR,S.V.K. Shipping Services Private Limited,CARE A4,29-03-16,,,,,,,,,,,,,,,,,,,,
17041,17041,BLR,S.V.K. Shipping Services Private Limited,CARE BB,29-03-16,,,,,,,,,,,,,,,,,,,,
17042,17042,BLR,Saanvi Associates,CARE B,05-07-17,,,,,,,,,,,,,,,,,,,,
17043,17043,BLR,Saanvi Associates,CARE B,05-07-17,,,,,,,,,,,,,,,,,,,,
17044,17044,BLR,Saarth Enterprises Private Limited,CARE B+,26-12-12,CARE BB-,08-12-14,CARE D,04-05-17,,,,,,,,,,,,,,,,
17045,17045,BLR,Saastha Mega Food Parks Private Limited,CARE BBB-,30-05-16,,,,,,,,,,,,,,,,,,,,
17046,17046,BLR,Saastha Warehousing Limited,CARE BBB-,26-05-16,,,,,,,,,,,,,,,,,,,,
17047,17047,BLR,SAB Industries Limited,CARE BB,25-09-14,CARE BB+,18-07-16,,,,,,,,,,,,,,,,,,
17048,17048,BLR,SAB Industries Limited,CARE BB,15-01-15,CARE BB+,18-07-16,,,,,,,,,,,,,,,,,,
17049,17049,BLR,SAB Industries Limited,CARE A4,15-01-15,CARE A4+,18-07-16,,,,,,,,,,,,,,,,,,
17050,17050,BLR,Sab Motors Private Limited,CARE B+,23-03-18,,,,,,,,,,,,,,,,,,,,
17051,17051,BLR,Sabar Cotton Private Limited,CARE B+,19-03-18,,,,,,,,,,,,,,,,,,,,
17052,17052,BLR,Sabar Flex Industries,CARE BB,21-09-12,CARE D,27-01-15,CARE B,21-04-15,,,,,,,,,,,,,,,,
17053,17053,BLR,Sabar Flex Industries,CARE BB,21-09-12,CARE D,27-01-15,CARE B,21-04-15,,,,,,,,,,,,,,,,
17054,17054,BLR,Sabar Flex Industries,CARE A4,21-09-12,CARE D,27-01-15,CARE A4,21-04-15,,,,,,,,,,,,,,,,
17055,17055,BLR,Sabari Constructions Technologies Private Limited,CARE BB,08-11-13,,,,,,,,,,,,,,,,,,,,
17056,17056,BLR,Sabari Constructions Technologies Private Limited,CARE A4,08-11-13,,,,,,,,,,,,,,,,,,,,
17057,17057,BLR,Sabari Foundation,CARE BB+,13-02-15,,,,,,,,,,,,,,,,,,,,
17058,17058,BLR,Sabari Foundation,CARE BB+,13-02-15,,,,,,,,,,,,,,,,,,,,
17059,17059,BLR,Sabari krishna Enterprises,CARE B+,26-02-18,,,,,,,,,,,,,,,,,,,,
17060,17060,BLR,Sabari krishna Enterprises,CARE A4,26-02-18,,,,,,,,,,,,,,,,,,,,
17061,17061,ST Instruments,Sabarkantha District CoOperative Milk Producers Union Limited,CARE A1+,05-12-17,,,,,,,,,,,,,,,,,,,,
17062,17062,BLR,Sabarkantha District CoOperative Milk Producers Union Limited,CARE A1+,19-05-11,,,,,,,,,,,,,,,,,,,,
17063,17063,BLR,Sabarkantha District CoOperative Milk Producers Union Limited,CARE A1+,19-05-11,,,,,,,,,,,,,,,,,,,,
17064,17064,BLR,Sabarkantha District CoOperative Milk Producers Union Limited,CARE AA+,25-03-13,,,,,,,,,,,,,,,,,,,,
17065,17065,BLR,Sabarkantha District CoOperative Milk Producers Union Limited,CARE AA+,19-05-11,,,,,,,,,,,,,,,,,,,,
17066,17066,BLR,Saboo Engineers Private Limited,CARE A4,04-08-17,,,,,,,,,,,,,,,,,,,,
17067,17067,BLR,Saboo Engineers Private Limited,CARE BB / CARE A4,04-08-17,,,,,,,,,,,,,,,,,,,,
17068,17068,BLR,Sachin Agro Foods LLP,CARE B+,10-10-17,,,,,,,,,,,,,,,,,,,,
17069,17069,BLR,Sachin Agro Foods LLP,CARE B+,10-10-17,,,,,,,,,,,,,,,,,,,,
17070,17070,BLR,Sadaram Jining And Pressing Industries,CARE B+,18-05-17,CARE D,06-11-17,,,,,,,,,,,,,,,,,,
17071,17071,BLR,Sadashiv Castings Private Limited,CARE BB-,04-10-16,CARE D,21-09-17,,,,,,,,,,,,,,,,,,
17072,17072,BLR,Sadashiva Oil Industries,CARE B+,18-09-17,,,,,,,,,,,,,,,,,,,,
17073,17073,BLR,Sadashiva Oil Industries,CARE B+,18-09-17,,,,,,,,,,,,,,,,,,,,
17074,17074,BLR,Sadbhav Bangalore Highway Private Limited,CARE A,08-12-17,,,,,,,,,,,,,,,,,,,,
17075,17075,BLR,Sadbhav Engineering Limited,CARE AA-,19-03-08,CARE A+,05-05-10,CARE AA-,12-01-12,CARE A+,07-02-13,,,,,,,,,,,,,,
17076,17076,BLR,Sadbhav Engineering Limited,CARE AA-,19-03-08,CARE A+,05-05-10,CARE AA-,12-01-12,CARE A+,07-02-13,,,,,,,,,,,,,,
17077,17077,LT Instruments,Sadbhav Engineering Limited,CARE A+,07-02-13,,,,,,,,,,,,,,,,,,,,
17078,17078,BLR,Sadbhav Engineering Limited,CARE A+,25-02-13,,,,,,,,,,,,,,,,,,,,
17079,17079,LT Instruments,Sadbhav Engineering Limited,CARE A+,02-12-14,,,,,,,,,,,,,,,,,,,,
17080,17080,ST Instruments,Sadbhav Engineering Limited,CARE A1+,10-12-14,,,,,,,,,,,,,,,,,,,,
17081,17081,ST Instruments,Sadbhav Engineering Limited,CARE A1+,25-01-08,,,,,,,,,,,,,,,,,,,,
17082,17082,BLR,Sadbhav Engineering Limited,CARE A1+,16-06-17,,,,,,,,,,,,,,,,,,,,
17083,17083,BLR,Sadbhav Engineering Limited,CARE AA- / CARE A1+,25-01-08,CARE A+ / CARE A1+,05-05-10,CARE AA- / CARE A1+,12-01-12,CARE A+ / CAREA1+,07-02-13,CARE A+ / CARE A1+,08-02-13,,,,,,,,,,,,
17084,17084,BLR,Sadbhav Engineering Limited,CARE AA- / CARE A1+,19-03-08,CARE A+ / CARE A1+,05-05-10,CARE AA- / CARE A1+,12-01-12,CARE A+ / CARE A1+,07-02-13,CARE A+ / CARE A1+,08-02-13,,,,,,,,,,,,
17085,17085,BLR,Sadbhav Infrastructure Project Limited,CARE A- / CARE A2+,28-11-17,,,,,,,,,,,,,,,,,,,,
17086,17086,LT Instruments,Sadbhav Infrastructure Project Limited,CARE A+ (SO),16-12-14,,,,,,,,,,,,,,,,,,,,
17087,17087,LT Instruments,Sadbhav Infrastructure Project Limited,CARE A+ (SO),14-10-16,,,,,,,,,,,,,,,,,,,,
17088,17088,LT Instruments,Sadbhav Infrastructure Project Limited,CARE A+ (SO),13-01-15,,,,,,,,,,,,,,,,,,,,
17089,17089,LT Instruments,Sadbhav Infrastructure Project Limited,CARE A+ (SO),29-05-14,,,,,,,,,,,,,,,,,,,,
17090,17090,BLR,Sadbhav Nainital Highway Private Limited,CARE A,30-01-18,,,,,,,,,,,,,,,,,,,,
17091,17091,BLR,Sadbhav Udaipur Highway Private Limited,CARE A-,30-01-18,,,,,,,,,,,,,,,,,,,,
17092,17092,BLR,Sadbhav Una Highway Private Limited,CARE A,27-06-17,,,,,,,,,,,,,,,,,,,,
17093,17093,BLR,Sadbhav Vidarbha Highway Private Limited,Provisional CARE A,13-02-18,,,,,,,,,,,,,,,,,,,,
17094,17094,BLR,Sadguru Engineers and Allied Services Private Limited,CARE BB,23-01-18,,,,,,,,,,,,,,,,,,,,
17095,17095,BLR,Sadguru Engineers and Allied Services Private Limited,CARE A4,23-01-18,,,,,,,,,,,,,,,,,,,,
17096,17096,BLR,Sadhana Suitings Private Limited,CARE B+,29-02-16,,,,,,,,,,,,,,,,,,,,
17097,17097,BLR,Sadhana Suitings Private Limited,CARE B+,29-02-16,,,,,,,,,,,,,,,,,,,,
17098,17098,BLR,Saeco Strips Private Limited,CARE B+,30-05-16,CARE B,24-04-17,CARE B+,04-01-18,,,,,,,,,,,,,,,,
17099,17099,BLR,Saeco Strips Private Limited,CARE B+,30-05-16,CARE B,24-04-17,CARE B+,04-01-18,,,,,,,,,,,,,,,,
